Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
INN11998,1,0,0,2,Meal Plan 1,0,Room_Type 1,1,2018,1,27,Online,0,0,0,71.7,0,Not_Canceled
INN00314,2,0,2,5,Meal Plan 1,0,Room_Type 1,151,2018,7,9,Online,0,0,0,103.09,0,Canceled
INN30775,3,0,2,4,Meal Plan 1,0,Room_Type 1,87,2018,8,27,Online,0,0,0,112.03,2,Not_Canceled
INN19315,2,0,0,2,Meal Plan 1,0,Room_Type 4,96,2018,8,11,Offline,0,0,0,82.45,0,Not_Canceled
INN22234,2,0,0,5,Meal Plan 1,0,Room_Type 1,230,2018,9,6,Offline,0,0,0,137.0,1,Canceled
INN34842,2,0,0,2,Meal Plan 1,0,Room_Type 1,88,2018,10,7,Corporate,0,0,0,90.0,1,Not_Canceled
INN32081,2,1,0,1,Meal Plan 1,0,Room_Type 1,46,2018,7,27,Online,0,0,0,152.1,2,Not_Canceled
INN10440,2,2,0,1,Meal Plan 1,0,Room_Type 6,0,2018,5,14,Online,0,0,0,221.0,1,Canceled
INN21281,1,0,0,1,Meal Plan 1,0,Room_Type 1,5,2018,6,22,Corporate,1,0,2,89.0,0,Not_Canceled
INN21909,2,0,1,1,Meal Plan 1,0,Room_Type 1,0,2018,10,29,Online,0,0,0,117.04,0,Not_Canceled
INN11026,0,2,1,3,Meal Plan 1,0,Room_Type 2,182,2018,10,31,Online,0,0,0,83.5,1,Not_Canceled
INN30670,1,0,0,2,Meal Plan 1,0,Room_Type 4,70,2018,4,22,Online,0,0,0,127.8,1,Canceled
INN16069,2,0,0,1,Meal Plan 2,0,Room_Type 1,48,2017,9,11,Offline,0,0,0,104.0,0,Not_Canceled
INN20472,2,0,1,0,Meal Plan 1,1,Room_Type 2,6,2017,12,7,Online,0,0,0,96.25,0,Not_Canceled
INN16580,2,0,1,3,Meal Plan 1,0,Room_Type 1,322,2018,5,19,Offline,0,0,0,80.0,0,Canceled
INN27444,2,0,0,3,Meal Plan 1,0,Room_Type 1,19,2017,10,6,Offline,1,1,0,90.0,0,Not_Canceled
INN06768,2,0,1,3,Meal Plan 1,0,Room_Type 1,5,2017,10,5,Online,0,0,0,145.0,1,Not_Canceled
INN25811,2,0,1,2,Meal Plan 1,0,Room_Type 1,91,2018,9,30,Offline,0,0,0,80.0,0,Not_Canceled
INN09859,2,0,0,1,Not Selected,0,Room_Type 1,1,2018,2,9,Online,0,0,0,81.0,1,Canceled
INN23634,1,0,0,2,Meal Plan 1,0,Room_Type 1,1,2018,12,6,Online,0,0,0,72.38,1,Not_Canceled
INN21139,2,0,2,4,Meal Plan 1,0,Room_Type 1,121,2018,11,16,Offline,0,0,0,68.0,0,Canceled
INN05320,2,0,1,1,Meal Plan 1,0,Room_Type 1,275,2018,6,4,Online,0,0,0,62.8,0,Canceled
INN13107,1,0,2,3,Meal Plan 1,0,Room_Type 1,132,2018,10,8,Online,0,0,0,113.4,1,Canceled
INN36043,2,0,1,3,Meal Plan 1,0,Room_Type 1,158,2018,6,30,Online,0,0,0,90.95,1,Canceled
INN17718,2,0,0,2,Meal Plan 1,0,Room_Type 1,206,2018,8,4,Online,0,0,0,105.3,0,Canceled
INN28202,2,0,1,3,Meal Plan 1,0,Room_Type 1,52,2018,11,14,Offline,0,0,0,75.0,1,Not_Canceled
INN33795,2,0,1,2,Meal Plan 1,0,Room_Type 1,127,2018,6,27,Online,0,0,0,96.3,1,Not_Canceled
INN30606,1,0,0,3,Meal Plan 1,0,Room_Type 1,71,2018,6,14,Offline,0,0,0,120.0,0,Not_Canceled
INN23139,1,0,0,1,Meal Plan 2,0,Room_Type 1,221,2018,8,12,Offline,0,0,0,73.0,0,Not_Canceled
INN35457,2,0,1,1,Meal Plan 1,0,Room_Type 2,31,2018,3,14,Online,0,0,0,81.9,0,Not_Canceled
INN01483,2,0,2,3,Not Selected,0,Room_Type 1,11,2018,11,17,Online,0,0,0,79.05,0,Canceled
INN01527,1,0,1,3,Meal Plan 1,0,Room_Type 1,169,2018,9,1,Offline,0,0,0,76.5,0,Not_Canceled
INN23613,2,0,0,0,Not Selected,0,Room_Type 1,1,2018,1,8,Online,0,0,0,0.0,1,Not_Canceled
INN19945,2,0,1,1,Not Selected,0,Room_Type 1,120,2018,7,18,Online,0,0,0,94.5,0,Not_Canceled
INN19538,1,0,0,1,Not Selected,0,Room_Type 1,113,2018,10,13,Online,0,0,0,108.0,1,Not_Canceled
INN19370,2,1,0,3,Meal Plan 1,0,Room_Type 1,123,2018,8,11,Online,0,0,0,139.5,2,Canceled
INN08835,1,0,0,3,Meal Plan 1,0,Room_Type 1,71,2018,6,14,Offline,0,0,0,120.0,0,Not_Canceled
INN23105,2,0,1,2,Meal Plan 1,0,Room_Type 4,57,2018,11,11,Online,0,0,0,105.0,1,Not_Canceled
INN33968,1,0,2,0,Meal Plan 1,0,Room_Type 1,9,2018,1,31,Corporate,0,0,0,66.0,0,Not_Canceled
INN07347,3,0,0,1,Meal Plan 1,0,Room_Type 6,129,2018,10,7,Online,0,0,0,146.92,0,Canceled
INN34499,2,0,0,3,Not Selected,0,Room_Type 1,45,2018,2,24,Online,0,0,0,67.5,1,Canceled
INN07965,2,0,0,3,Meal Plan 1,0,Room_Type 1,15,2018,4,27,Online,0,0,0,103.44,0,Canceled
INN18613,2,0,0,3,Meal Plan 1,0,Room_Type 1,104,2018,4,19,Online,0,0,0,68.42,0,Not_Canceled
INN25550,2,0,0,4,Not Selected,0,Room_Type 1,4,2018,12,20,Online,0,0,0,67.58,2,Not_Canceled
INN29872,2,0,1,4,Meal Plan 1,1,Room_Type 1,2,2018,2,10,Offline,0,0,0,83.8,0,Not_Canceled
INN08419,2,0,1,3,Meal Plan 1,0,Room_Type 4,36,2017,10,29,Offline,0,0,0,71.25,0,Not_Canceled
INN34241,1,0,2,1,Meal Plan 2,0,Room_Type 1,23,2018,1,2,Offline,0,0,0,87.0,0,Not_Canceled
INN28379,2,0,0,1,Meal Plan 1,0,Room_Type 4,1,2018,8,3,Online,0,0,0,166.0,3,Not_Canceled
INN05613,2,0,1,2,Not Selected,0,Room_Type 1,23,2018,10,17,Online,0,0,0,119.0,3,Not_Canceled
INN24279,2,0,0,4,Not Selected,0,Room_Type 1,56,2018,3,15,Online,0,0,0,68.64,0,Canceled
INN13596,2,0,2,1,Meal Plan 1,0,Room_Type 1,63,2018,3,5,Online,0,0,0,80.3,0,Not_Canceled
INN16564,2,0,1,2,Meal Plan 1,0,Room_Type 1,230,2018,9,2,Online,0,0,0,96.3,1,Not_Canceled
INN24065,1,0,1,1,Meal Plan 1,0,Room_Type 1,16,2018,1,18,Online,0,0,0,90.0,0,Not_Canceled
INN17309,2,0,0,2,Meal Plan 1,1,Room_Type 1,137,2018,9,6,Online,0,0,0,135.9,2,Not_Canceled
INN33186,2,0,2,0,Meal Plan 1,0,Room_Type 5,5,2018,5,22,Offline,0,0,0,119.0,0,Not_Canceled
INN16246,2,0,1,1,Meal Plan 1,0,Room_Type 1,36,2018,7,11,Online,0,0,0,130.5,0,Not_Canceled
INN21145,2,0,1,3,Meal Plan 1,0,Room_Type 4,83,2018,11,3,Online,0,0,0,92.0,1,Not_Canceled
INN30477,2,0,1,2,Meal Plan 1,0,Room_Type 1,302,2018,9,16,Offline,0,0,0,100.0,0,Canceled
INN34431,2,0,0,1,Not Selected,0,Room_Type 1,153,2018,10,27,Online,0,0,0,80.1,2,Canceled
INN31270,2,0,2,2,Meal Plan 1,0,Room_Type 1,82,2018,8,14,Online,0,0,0,112.1,1,Not_Canceled
INN23383,3,0,2,3,Meal Plan 1,0,Room_Type 4,70,2018,4,10,Online,0,0,0,130.05,2,Not_Canceled
INN17842,1,0,1,3,Meal Plan 1,0,Room_Type 1,5,2018,5,16,Corporate,0,0,0,98.32,0,Not_Canceled
INN25803,1,0,0,2,Meal Plan 2,0,Room_Type 1,6,2017,12,10,Online,0,0,0,0.0,0,Not_Canceled
INN36032,2,0,1,3,Meal Plan 1,0,Room_Type 1,127,2018,4,28,Offline,0,0,0,90.0,0,Canceled
INN02768,2,0,0,2,Meal Plan 1,0,Room_Type 4,86,2018,5,26,Online,0,0,0,140.4,0,Canceled
INN05797,2,0,1,5,Meal Plan 1,0,Room_Type 1,124,2018,8,8,Online,0,0,0,97.01,1,Not_Canceled
INN06985,2,0,2,5,Not Selected,0,Room_Type 1,102,2017,7,29,Online,0,0,0,46.66,0,Not_Canceled
INN02602,2,0,1,0,Meal Plan 1,0,Room_Type 1,263,2017,9,21,Offline,0,0,0,67.0,0,Not_Canceled
INN27014,2,0,1,0,Not Selected,0,Room_Type 1,49,2018,7,11,Online,0,0,0,93.15,0,Canceled
INN15799,1,0,0,2,Meal Plan 1,0,Room_Type 1,6,2018,3,1,Corporate,1,0,13,66.0,1,Not_Canceled
INN21126,1,0,1,0,Meal Plan 1,0,Room_Type 1,74,2018,11,20,Online,0,0,0,86.4,0,Canceled
INN23004,2,0,0,3,Meal Plan 1,0,Room_Type 1,146,2017,12,29,Offline,0,0,0,75.0,0,Not_Canceled
INN15624,1,1,0,2,Not Selected,0,Room_Type 1,84,2018,10,25,Online,0,0,0,80.1,0,Not_Canceled
INN11954,3,0,0,4,Meal Plan 1,0,Room_Type 4,30,2018,3,2,Online,0,0,0,117.3,1,Not_Canceled
INN03685,2,0,1,2,Meal Plan 1,0,Room_Type 1,66,2017,10,9,Online,0,0,0,75.0,0,Canceled
INN21173,2,0,1,2,Meal Plan 1,0,Room_Type 1,305,2018,11,4,Offline,0,0,0,89.0,0,Canceled
INN19540,2,0,0,4,Meal Plan 1,0,Room_Type 2,152,2018,6,29,Online,0,0,0,83.83,1,Not_Canceled
INN22371,1,0,1,2,Meal Plan 1,0,Room_Type 1,180,2018,10,10,Offline,0,0,0,120.0,1,Canceled
INN19894,2,0,0,3,Not Selected,0,Room_Type 1,39,2018,6,21,Online,0,0,0,68.61,1,Not_Canceled
INN09603,1,0,1,1,Meal Plan 1,0,Room_Type 4,38,2018,2,22,Online,0,0,0,91.9,1,Not_Canceled
INN27799,2,0,0,1,Meal Plan 2,0,Room_Type 1,40,2018,7,26,Offline,0,0,0,125.0,1,Not_Canceled
INN03921,2,0,0,4,Meal Plan 1,0,Room_Type 1,159,2017,12,29,Offline,0,0,0,70.5,0,Not_Canceled
INN21530,3,0,1,2,Meal Plan 1,0,Room_Type 4,229,2018,10,28,Online,0,0,0,128.7,0,Canceled
INN02852,1,0,2,3,Meal Plan 1,0,Room_Type 1,2,2018,1,2,Online,0,0,0,88.0,0,Not_Canceled
INN08876,2,0,2,2,Meal Plan 1,0,Room_Type 1,81,2018,3,25,Offline,0,0,0,65.0,0,Canceled
INN18693,1,0,0,2,Meal Plan 1,0,Room_Type 1,64,2018,11,18,Online,0,0,0,86.4,1,Canceled
INN19441,2,0,0,3,Meal Plan 1,0,Room_Type 1,78,2018,10,18,Offline,0,0,0,80.75,0,Not_Canceled
INN03171,1,0,0,1,Meal Plan 1,0,Room_Type 4,10,2018,9,30,Online,0,0,0,195.0,2,Not_Canceled
INN33222,2,2,2,2,Meal Plan 1,0,Room_Type 6,12,2018,5,13,Online,0,0,0,216.0,0,Canceled
INN20753,2,0,0,3,Meal Plan 1,0,Room_Type 1,72,2018,4,12,Online,0,0,0,105.3,0,Canceled
INN06885,2,0,3,7,Not Selected,0,Room_Type 1,18,2018,1,29,Online,0,0,0,77.2,0,Not_Canceled
INN10264,2,1,1,3,Not Selected,0,Room_Type 1,30,2018,7,14,Offline,0,0,0,88.56,1,Not_Canceled
INN35786,2,0,0,1,Meal Plan 1,0,Room_Type 1,1,2018,8,20,Online,0,0,0,159.0,0,Not_Canceled
INN15920,1,0,0,5,Meal Plan 1,0,Room_Type 1,28,2018,12,20,Online,0,0,0,74.8,0,Canceled
INN30894,2,0,2,2,Meal Plan 1,0,Room_Type 4,45,2018,9,18,Offline,0,0,0,96.3,0,Not_Canceled
INN35395,2,0,1,4,Meal Plan 1,0,Room_Type 1,5,2017,8,10,Online,0,0,0,90.0,2,Not_Canceled
INN29101,2,0,0,4,Meal Plan 1,0,Room_Type 1,110,2017,12,9,Offline,0,0,0,70.0,0,Not_Canceled
INN16756,3,0,0,3,Meal Plan 1,0,Room_Type 4,198,2018,9,22,Online,0,0,0,159.3,3,Not_Canceled
INN34263,2,0,1,3,Meal Plan 1,0,Room_Type 4,100,2018,2,25,Online,0,0,0,65.49,3,Not_Canceled
INN17557,2,0,1,1,Meal Plan 1,0,Room_Type 1,80,2018,12,5,Offline,0,0,0,75.0,1,Not_Canceled
INN05875,2,0,1,3,Meal Plan 1,0,Room_Type 1,14,2017,9,7,Online,0,0,0,109.75,1,Not_Canceled
INN35885,1,0,0,3,Not Selected,0,Room_Type 1,25,2018,5,10,Online,0,0,0,129.0,0,Not_Canceled
INN09581,2,0,0,2,Meal Plan 2,0,Room_Type 1,292,2018,7,21,Offline,0,0,0,115.0,0,Canceled
INN20393,2,0,1,2,Meal Plan 1,0,Room_Type 1,256,2017,9,14,Offline,0,0,0,76.67,0,Not_Canceled
INN16070,2,0,1,2,Not Selected,0,Room_Type 1,75,2018,4,18,Offline,0,0,0,72.25,0,Not_Canceled
INN08475,2,0,0,3,Meal Plan 1,0,Room_Type 1,308,2018,11,23,Online,0,0,0,78.3,2,Canceled
INN15877,2,0,1,4,Meal Plan 1,0,Room_Type 1,26,2018,3,7,Offline,0,0,0,87.0,0,Not_Canceled
INN05715,2,0,0,3,Meal Plan 1,0,Room_Type 1,59,2018,3,31,Offline,0,0,0,74.83,0,Not_Canceled
INN33225,2,0,2,3,Meal Plan 1,0,Room_Type 4,107,2018,5,26,Online,0,0,0,132.6,1,Not_Canceled
INN18149,2,0,0,3,Meal Plan 1,0,Room_Type 1,56,2017,10,21,Online,0,0,0,103.5,3,Not_Canceled
INN29414,2,0,1,3,Meal Plan 1,0,Room_Type 4,134,2018,9,29,Online,0,0,0,137.7,2,Canceled
INN15245,2,0,0,4,Meal Plan 1,0,Room_Type 5,112,2018,8,24,Offline,0,0,0,92.65,2,Not_Canceled
INN15626,2,0,2,5,Not Selected,0,Room_Type 1,13,2018,11,12,Online,0,0,0,59.33,1,Not_Canceled
INN25234,1,0,0,1,Not Selected,0,Room_Type 1,183,2018,10,11,Online,0,0,0,98.1,0,Canceled
INN10581,2,0,2,0,Not Selected,0,Room_Type 1,75,2018,4,17,Online,0,0,0,90.0,0,Not_Canceled
INN29439,2,0,2,2,Meal Plan 1,0,Room_Type 1,282,2018,10,29,Online,0,0,0,88.83,1,Canceled
INN25108,2,0,2,1,Meal Plan 1,0,Room_Type 4,202,2018,10,15,Online,0,0,0,120.0,1,Canceled
INN10115,2,0,2,1,Meal Plan 1,0,Room_Type 1,98,2018,10,30,Online,0,0,0,90.6,1,Not_Canceled
INN02667,2,0,0,1,Not Selected,0,Room_Type 1,4,2018,2,13,Online,0,0,0,81.0,0,Not_Canceled
INN20115,2,0,2,3,Meal Plan 1,0,Room_Type 4,41,2017,11,8,Offline,0,0,0,60.0,1,Not_Canceled
INN20917,2,0,0,2,Meal Plan 1,0,Room_Type 1,28,2018,5,19,Corporate,0,0,0,100.0,0,Canceled
INN04071,2,0,1,2,Not Selected,0,Room_Type 1,27,2017,9,18,Online,0,0,0,115.0,1,Not_Canceled
INN25756,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,101.5,0,Canceled
INN19796,1,0,0,2,Meal Plan 1,0,Room_Type 1,298,2018,5,10,Offline,0,0,0,76.0,0,Not_Canceled
INN27064,1,0,0,1,Meal Plan 1,0,Room_Type 1,5,2017,10,21,Online,0,0,0,0.0,0,Not_Canceled
INN25101,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95.0,0,Not_Canceled
INN03449,2,0,2,1,Meal Plan 1,0,Room_Type 1,24,2018,10,16,Offline,0,0,0,85.0,1,Not_Canceled
INN34574,3,0,1,2,Meal Plan 1,0,Room_Type 1,152,2018,8,5,Online,0,0,0,110.65,2,Canceled
INN24543,2,0,0,2,Meal Plan 1,0,Room_Type 1,17,2017,10,16,Offline,0,0,0,48.0,0,Not_Canceled
INN12633,1,0,2,4,Meal Plan 1,0,Room_Type 1,245,2018,7,6,Offline,0,0,0,110.0,0,Canceled
INN07872,2,0,0,2,Meal Plan 1,0,Room_Type 1,25,2018,10,21,Online,0,0,0,139.0,1,Not_Canceled
INN32434,3,0,0,5,Meal Plan 2,0,Room_Type 4,34,2018,3,15,Online,0,0,0,165.6,1,Not_Canceled
INN15846,1,0,0,1,Meal Plan 1,0,Room_Type 1,2,2018,12,21,Corporate,1,1,6,67.0,1,Not_Canceled
INN02862,2,0,1,4,Meal Plan 1,0,Room_Type 4,73,2018,5,25,Online,0,0,0,129.96,1,Not_Canceled
INN25323,1,0,1,2,Meal Plan 1,0,Room_Type 1,56,2018,6,20,Online,0,0,0,94.5,0,Canceled
INN17101,1,0,0,3,Meal Plan 1,0,Room_Type 1,176,2018,9,8,Offline,0,0,0,116.1,0,Canceled
INN06409,2,0,0,2,Meal Plan 1,0,Room_Type 4,148,2018,6,1,Online,0,0,0,115.2,1,Canceled
INN03809,1,0,0,1,Meal Plan 1,0,Room_Type 1,151,2018,1,19,Offline,0,0,0,80.0,0,Not_Canceled
INN25505,2,0,1,3,Meal Plan 1,0,Room_Type 1,113,2018,6,30,Offline,0,0,0,85.0,0,Canceled
INN00848,2,0,0,2,Meal Plan 1,0,Room_Type 1,5,2018,5,24,Corporate,0,0,0,110.0,1,Not_Canceled
INN14073,2,0,0,2,Meal Plan 1,0,Room_Type 1,32,2017,11,20,Offline,0,0,0,85.0,0,Not_Canceled
INN27919,2,1,0,3,Meal Plan 2,0,Room_Type 1,127,2018,6,2,Online,0,0,0,185.85,1,Not_Canceled
INN11099,1,0,1,3,Meal Plan 1,0,Room_Type 1,81,2018,9,5,Offline,0,0,0,85.0,0,Not_Canceled
INN27692,2,0,0,1,Meal Plan 1,0,Room_Type 1,105,2018,4,6,Offline,0,0,0,75.0,0,Canceled
INN22664,2,0,1,2,Not Selected,0,Room_Type 1,0,2018,4,15,Online,0,0,0,89.0,0,Not_Canceled
INN18190,2,0,1,1,Not Selected,0,Room_Type 1,98,2018,11,26,Online,0,0,0,79.2,2,Canceled
INN35956,2,0,1,0,Meal Plan 1,0,Room_Type 1,141,2017,9,20,Offline,0,0,0,90.0,0,Not_Canceled
INN05657,2,0,2,3,Meal Plan 1,0,Room_Type 1,50,2018,1,22,Offline,0,0,0,60.0,0,Not_Canceled
INN17575,2,0,1,0,Meal Plan 1,0,Room_Type 1,12,2017,10,25,Online,0,0,0,107.0,1,Not_Canceled
INN23494,2,0,0,1,Meal Plan 1,0,Room_Type 1,56,2018,6,8,Offline,0,0,0,120.0,0,Not_Canceled
INN26221,2,0,2,2,Meal Plan 1,0,Room_Type 1,169,2018,4,22,Offline,0,0,0,77.0,1,Not_Canceled
INN01308,2,0,1,0,Meal Plan 1,0,Room_Type 1,17,2018,6,12,Online,0,0,0,85.47,1,Not_Canceled
INN22112,1,0,0,2,Meal Plan 1,0,Room_Type 1,7,2018,11,22,Corporate,1,0,1,65.0,0,Not_Canceled
INN24735,2,0,2,3,Meal Plan 1,0,Room_Type 1,359,2018,10,14,Offline,0,0,0,78.0,1,Not_Canceled
INN06270,2,0,0,1,Not Selected,0,Room_Type 1,15,2018,6,23,Online,0,0,0,89.0,1,Canceled
INN23691,2,0,2,4,Meal Plan 2,0,Room_Type 1,327,2017,9,9,Offline,0,0,0,88.0,1,Not_Canceled
INN29396,2,0,1,2,Meal Plan 1,0,Room_Type 1,40,2018,4,11,Online,0,0,0,105.3,1,Not_Canceled
INN30911,2,0,0,1,Meal Plan 2,0,Room_Type 1,21,2018,3,4,Online,0,0,0,129.0,0,Canceled
INN12795,2,0,0,2,Meal Plan 1,0,Room_Type 1,322,2018,12,9,Offline,0,0,0,52.0,0,Not_Canceled
INN09080,2,1,2,1,Meal Plan 1,0,Room_Type 4,127,2018,8,27,Offline,0,0,0,94.78,2,Canceled
INN11638,2,0,0,3,Meal Plan 1,0,Room_Type 1,48,2017,10,1,Online,0,0,0,105.9,1,Not_Canceled
INN14849,3,0,0,3,Meal Plan 1,0,Room_Type 4,66,2018,6,29,Online,0,0,0,150.3,0,Canceled
INN33080,1,0,2,4,Meal Plan 1,0,Room_Type 1,69,2018,6,12,Offline,0,0,0,120.0,0,Canceled
INN35252,2,0,2,5,Meal Plan 1,0,Room_Type 4,6,2018,2,28,Offline,0,0,0,80.2,0,Not_Canceled
INN04299,2,0,2,0,Meal Plan 1,0,Room_Type 1,25,2018,9,11,Online,0,0,0,88.0,0,Not_Canceled
INN24656,2,0,2,1,Meal Plan 1,0,Room_Type 1,39,2018,7,2,Online,0,0,0,117.9,0,Canceled
INN09115,2,0,1,2,Meal Plan 1,0,Room_Type 1,3,2017,8,14,Online,0,0,0,126.67,2,Not_Canceled
INN03919,2,0,2,2,Meal Plan 1,0,Room_Type 2,89,2018,10,8,Online,0,0,0,108.0,3,Not_Canceled
INN09498,2,2,0,3,Meal Plan 1,0,Room_Type 6,2,2017,9,9,Online,0,0,0,174.0,1,Not_Canceled
INN28904,2,0,1,2,Meal Plan 1,0,Room_Type 4,61,2018,4,22,Online,0,0,0,118.8,0,Canceled
INN26092,0,2,2,3,Meal Plan 1,0,Room_Type 2,107,2018,9,24,Online,0,0,0,127.38,3,Not_Canceled
INN27106,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2017,11,10,Complementary,0,0,0,0.0,0,Not_Canceled
INN04897,2,0,0,2,Meal Plan 1,0,Room_Type 1,13,2018,11,29,Corporate,1,0,4,75.0,1,Not_Canceled
INN04358,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,2018,6,15,Online,0,0,0,130.0,0,Canceled
INN03986,2,0,1,2,Meal Plan 1,0,Room_Type 1,39,2018,3,14,Online,0,0,0,81.9,0,Not_Canceled
INN14058,2,0,2,5,Meal Plan 1,0,Room_Type 5,50,2018,2,22,Offline,0,0,0,12.0,0,Canceled
INN04760,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,10,13,Corporate,0,0,0,65.0,0,Not_Canceled
INN04011,2,0,1,1,Meal Plan 2,0,Room_Type 1,16,2017,8,15,Offline,0,0,0,104.0,0,Not_Canceled
INN02032,2,0,1,1,Not Selected,0,Room_Type 1,7,2018,12,17,Online,0,0,0,78.0,1,Not_Canceled
INN32905,2,0,1,2,Meal Plan 1,0,Room_Type 1,80,2018,11,4,Online,0,0,0,94.6,1,Not_Canceled
INN05889,2,0,1,1,Meal Plan 1,0,Room_Type 1,60,2017,10,12,Offline,0,0,0,65.0,1,Not_Canceled
INN22316,2,2,0,4,Meal Plan 1,0,Room_Type 6,0,2018,5,3,Online,0,0,0,221.0,1,Not_Canceled
INN28219,1,0,0,5,Meal Plan 1,0,Room_Type 1,8,2018,3,1,Corporate,0,0,0,65.0,0,Not_Canceled
INN00642,2,0,2,2,Meal Plan 1,1,Room_Type 1,34,2017,9,13,Online,0,0,0,94.5,2,Not_Canceled
INN22195,2,2,2,4,Meal Plan 1,0,Room_Type 2,56,2017,10,9,Online,0,0,0,137.44,0,Not_Canceled
INN06128,2,0,0,3,Meal Plan 1,0,Room_Type 4,74,2018,3,10,Online,0,0,0,89.3,1,Not_Canceled
INN09466,2,0,2,1,Meal Plan 1,0,Room_Type 4,118,2018,10,29,Online,0,0,0,104.4,1,Not_Canceled
INN13559,2,0,2,1,Meal Plan 1,0,Room_Type 1,92,2018,3,26,Offline,0,0,0,100.0,0,Canceled
INN19440,2,0,0,1,Meal Plan 1,0,Room_Type 4,0,2018,8,10,Online,0,0,0,195.0,0,Not_Canceled
INN30885,2,0,0,1,Meal Plan 1,0,Room_Type 1,348,2018,12,6,Offline,0,0,0,62.64,0,Not_Canceled
INN32431,2,0,1,3,Meal Plan 1,0,Room_Type 4,40,2018,3,21,Online,0,0,0,108.23,0,Not_Canceled
INN00693,1,0,2,4,Meal Plan 1,0,Room_Type 1,245,2018,7,6,Online,0,0,0,110.0,0,Canceled
INN18907,2,1,0,2,Meal Plan 1,0,Room_Type 4,84,2018,8,4,Online,0,0,0,134.1,1,Not_Canceled
INN09194,2,0,0,3,Meal Plan 1,0,Room_Type 6,20,2017,10,27,Online,0,0,0,196.0,2,Not_Canceled
INN14205,1,0,0,2,Meal Plan 1,0,Room_Type 4,41,2018,10,5,Online,0,0,0,107.41,1,Not_Canceled
INN23791,2,0,0,3,Meal Plan 1,0,Room_Type 4,6,2018,9,13,Online,0,0,0,184.0,2,Not_Canceled
INN18825,1,0,5,10,Meal Plan 1,0,Room_Type 4,3,2018,5,9,Aviation,0,0,0,110.0,0,Canceled
INN28764,2,0,2,3,Meal Plan 1,0,Room_Type 1,82,2018,11,4,Online,0,0,0,122.76,2,Not_Canceled
INN17596,2,0,2,1,Not Selected,0,Room_Type 1,8,2018,10,29,Online,0,0,0,135.67,2,Not_Canceled
INN28406,2,0,0,5,Meal Plan 1,0,Room_Type 1,60,2017,12,29,Online,0,0,0,98.21,0,Not_Canceled
INN12083,2,1,0,3,Meal Plan 1,0,Room_Type 1,38,2018,3,24,Online,0,0,0,133.8,0,Canceled
INN31873,2,0,0,2,Meal Plan 2,0,Room_Type 1,377,2018,10,14,Offline,0,0,0,115.0,1,Canceled
INN08738,2,0,0,5,Meal Plan 1,0,Room_Type 1,230,2018,9,6,Offline,0,0,0,137.0,1,Canceled
INN29664,2,0,0,1,Not Selected,0,Room_Type 1,205,2018,9,15,Online,0,0,0,116.1,0,Canceled
INN03441,1,0,0,1,Not Selected,0,Room_Type 1,2,2018,6,30,Online,0,0,0,127.0,0,Not_Canceled
INN03346,2,0,0,1,Meal Plan 1,0,Room_Type 1,11,2018,9,29,Online,0,0,0,143.2,0,Not_Canceled
INN04561,2,0,1,0,Not Selected,0,Room_Type 1,4,2018,5,23,Online,0,0,0,114.73,2,Not_Canceled
INN02864,3,0,2,3,Meal Plan 1,0,Room_Type 4,54,2018,9,2,Online,0,0,0,139.86,0,Canceled
INN01508,2,0,0,2,Not Selected,0,Room_Type 1,23,2018,10,20,Online,0,0,0,119.0,1,Canceled
INN13050,2,0,0,2,Meal Plan 2,0,Room_Type 1,265,2018,6,24,Offline,0,0,0,115.0,1,Canceled
INN26731,2,0,2,1,Meal Plan 2,0,Room_Type 1,122,2018,3,27,Offline,0,0,0,107.0,1,Canceled
INN28077,2,0,2,5,Meal Plan 1,0,Room_Type 1,7,2017,9,8,Online,0,0,0,111.71,2,Not_Canceled
INN20644,2,0,1,2,Meal Plan 1,0,Room_Type 4,32,2018,2,22,Online,0,0,0,64.22,1,Not_Canceled
INN34468,2,1,0,2,Meal Plan 1,0,Room_Type 1,2,2018,3,31,Corporate,1,1,8,83.0,2,Not_Canceled
INN24474,2,0,0,1,Meal Plan 1,0,Room_Type 1,154,2018,8,26,Offline,0,0,0,72.25,0,Not_Canceled
INN18773,1,0,0,3,Meal Plan 2,0,Room_Type 1,85,2017,9,30,Offline,0,0,0,100.0,0,Not_Canceled
INN16967,2,1,1,1,Meal Plan 1,0,Room_Type 1,4,2018,3,21,Online,0,0,0,119.0,0,Canceled
INN08450,2,0,0,3,Meal Plan 1,0,Room_Type 1,37,2018,10,13,Offline,0,0,0,105.0,0,Not_Canceled
INN00149,2,0,0,1,Meal Plan 1,0,Room_Type 1,56,2018,6,8,Offline,0,0,0,120.0,0,Not_Canceled
